"","GCR1","OPI10","AGA2","ERG26","HMG1","NOP6","HSP26","TRP3","ARO10","cyp524A1","ERG25","CDK6","DAP1","HGT1","CWH41","RTT109","RLP24","SLX9","ERG3","TAT2"
"1",-1.58262203749636,-0.340374114106773,-0.721169744619009,-0.363115309542516,0.290719671285009,1.52391377296049,-0.886951257140184,1.9492244736295,-1.30690718746463,-0.0408992279784181,-0.300872844708736,0.44237756345991,-0.15520292467001,0.897868114548422,0.129577459152608,-0.316708326872753,1.83277004690553,0.536695443094257,-0.0486478707263744,0.937777527317299
"2",1.46886770840823,-0.00728968268727041,-0.0400694935483103,0.1808210997265,0.69426598606706,0.8533174814934,0.455786263398482,1.12753070961137,0.66320418854488,1.53891617626468,-1.20004479128127,-1.02320908505554,-2.39790301073495,-1.28937509662415,1.0886157310665,-0.316860986925167,-1.29577528623818,-0.688372499029025,-0.593157247462282,-0.617236340506894
"3",0.222663186608778,0.795513459996394,0.476339224418523,0.10099639853166,-0.961907470730061,-1.88654176141438,0.156798042740997,-0.129035621986068,-1.51040507762183,0.914621160669592,0.796163403646821,0.463412922182801,1.79718559171969,0.699289609461622,-0.49009184269171,-0.723664259459124,1.32886354805631,-0.234106655920308,-1.74989295029564,0.252367720026319
"4",0.849064057043566,0.16266719039448,-1.17939601364599,-0.751669353950811,-1.41198312185087,1.20460350418608,0.640174969779627,1.12659061558558,2.6813115139512,-0.205893330511183,0.664681978680966,-0.046078444147885,-0.433250701489201,-0.18387778826193,0.452432803462294,-0.30469145177196,0.812725023193443,0.637655936998345,-0.388825781240069,-0.675146637590097
"5",-0.20109091365588,0.838262258849279,0.82350286395475,0.747378677610153,0.0648615321465175,-0.122836728946284,1.85888478324589,0.874144045402517,0.379577228627813,-1.5086127357122,-0.35199492957097,0.00251613277428804,-0.670552273535737,-2.30481944278702,2.91873854518389,0.183909752945732,0.212653476501199,-0.232196527232482,0.0231183069505888,0.187593897602722
"6",0.594569302647472,1.05336567514871,1.15060413668391,-0.7386448491252,1.17396058542295,-0.526537447336258,-0.179892840769805,-0.425642770900654,0.838402922638035,-0.293836843020808,-0.766726879436517,1.64460663632986,-0.792779511717655,-0.448222351872202,-0.938543242913129,0.416572145585191,-2.08152641960505,-0.179010836862415,0.319226898725338,-0.087072103524647
"7",-0.453855790991071,-0.62773621517914,-0.970814376300223,-0.518083386584557,-0.283795427056727,-1.13564466054151,0.545219699999168,0.775483567640826,0.0745929061048179,1.34337364222213,-0.0824973810215715,0.195315874603714,-1.02457815908667,0.663085488895096,-0.916904264808542,-0.386974658150622,-0.184439628824733,-1.50574848714661,0.185202559146797,-0.17663078303427
"8",0.55313293609793,0.091909174608699,0.517008285840761,2.6815766345401,-0.723191095902156,0.699783375473387,0.251038565549832,-0.103637067036344,0.730835799717829,0.551675355956559,0.628187000197478,1.57852376520592,-0.845133305366761,0.936287139320677,-0.409007764520504,0.473139825334664,0.210041061292114,1.60916510842466,-0.448026561687156,1.37987329151934
"9",-0.982637752368204,0.965444470614371,-0.74904855919142,-1.93945986506742,1.13089065217658,0.458913751200916,0.666402977196392,-0.338089771236717,0.220933895921569,-0.415645467493625,-0.232298978363474,-1.02107677204689,0.326166769492375,1.7909221152056,0.641113970696353,1.17149243248834,1.0641135683239,-0.215829899203302,-0.837412095606581,-1.85150992437439
"10",1.32938155224232,-0.900083959321452,-0.111772721984668,-0.953102438430379,-0.355763268644526,0.62274923138525,0.381085851802993,-0.136938293322906,0.354183877997293,0.417336354664259,-0.24872855960047,1.24270363938846,0.272669533707689,-0.241778751571049,0.666237635302468,0.226157403653569,-1.12068275943972,-0.908302794557817,0.149458199244865,0.19709725707553
"11",1.53954888130143,-0.605801821639769,-0.908598330348643,0.925533114726002,-0.328712709119442,-2.59868211918428,0.992782450731673,-1.17451815052047,-1.01348854101421,0.265916908218886,-0.259599518816243,1.33933696053679,-0.143037485990711,0.0242614094647013,-0.805263525048334,-0.244096238642215,-0.952241624360259,1.2810201492805,0.289647896170624,-1.16450645863136
"12",1.2338549404535,-0.735646894557627,-1.14023250183461,0.0161732469021999,-0.195948567123285,-0.597346534413617,-0.138043304560981,1.01454049528518,0.89983739597912,-2.10021162719281,-0.0709808201440364,0.483484929313768,-1.46027172302841,-0.19280042699958,-1.32214978681,-0.864497650761482,-0.080064289347625,0.996450709833146,-0.241513775257701,-1.16797623428186
"13",-1.0472268787723,-0.213558549688247,0.217738825868385,-0.271817797799829,0.659498211713353,0.147156094496694,0.595899163385275,-1.74227120670259,1.28560046358721,0.612577350921133,-0.785733929568937,0.253775832261408,0.206348986893698,-0.862077026173513,-1.02982880801732,-0.541858051885446,0.143778923448354,0.507991682591299,-0.788643229156208,1.62843770880925
"14",-0.381548680985942,-0.272292799544956,-0.984481466954978,-0.850998843795926,0.26849616608005,0.16547026861776,0.969486016269773,-0.933054497846666,-0.963229719100042,1.96565253618156,-0.40753292516221,-0.227099406030853,-0.593710268492826,-0.816776012688811,-0.230466030124487,-0.112611431154272,-0.837068833603435,2.1981013100107,-1.19572822270007,-0.459498818723733
"15",-0.955557149521332,0.740575187407383,-2.39737281241109,-0.00518777917468941,1.9377976804278,-0.397310174498322,1.30687755634709,0.920312892802531,2.47711873514151,0.363011542627705,-0.125323765898051,0.233774264816043,0.492501924409983,-1.58928656833862,-0.129946406539574,1.59795303496722,-1.33671202463133,-1.00742833803979,-0.264375313138109,0.50241747407564
"16",-0.818626761745452,-0.251266194113412,-0.937992128233615,1.54996784445643,0.102715243169546,-0.835539141373254,1.51276263576897,1.69362830247492,0.506020968566721,-0.689980782156927,-0.0326593290851609,-1.74014342255219,-0.637053487487862,0.406942467245405,0.954506692213875,-0.300133528811459,1.45930578156819,0.0345563566271622,-0.731903852990049,-0.344967242401582
"17",-0.34529598577577,0.696935458918417,0.00469507985544528,-1.12541479731326,-0.00611901659176927,-1.01741708460395,0.395314387281398,-0.15988000127081,1.81658356368776,0.162430788452722,0.886821908394035,-0.0667280991449972,0.00206379980153385,-1.69846438157548,0.0876760565069761,-1.44689402146826,-0.0903686994032763,-0.340719929103335,-0.569563971054182,-0.570777097940384
"18",-0.295029551197306,-0.889342120655188,0.223182263675618,0.00634088298122882,0.445207046303664,-1.3442811957708,0.729827268210536,-0.414411250073401,-0.186303299258825,-0.25428925587681,0.383448371328629,0.382474290972622,-1.16274152707138,1.52627942990647,-0.822540396030514,1.27897586158149,-0.102811460759421,1.97876803226666,-1.47534923944626,0.415038483525147
"19",0.507814141851856,0.403176605572433,1.13190171727918,0.200948548708808,1.14977086751377,0.141663226321887,-0.741667529576942,1.65541075975894,-0.236627447579363,-0.24730379463683,-0.104760235703744,-0.354370979542477,1.75734702570989,-0.656115989673533,0.925954858132381,-0.771569454681369,-0.563414207117985,2.02558027362096,1.14161602687865,1.16262855224589
"20",-0.259520125568262,0.744784602654507,-0.793569833736369,0.0494853259484671,0.151034696666084,0.16231938304502,1.43627390670864,-0.154898210361605,-0.953204434017521,-0.125443057533679,-0.884289054406754,0.282798160233205,0.834603369382285,1.71135896598064,1.11151200569986,-0.550708324937406,0.414587625116343,-0.34169739571471,1.06401993672546,1.9091135651516
"21",-0.94304865675394,-0.231096822228382,-1.92819015442049,0.11492265793495,0.361158050240305,0.878727960248675,0.943926461043003,1.17215540718875,-0.116930551316116,0.588804257015517,1.70358468863455,-0.410434599002164,0.119370550293821,-0.1347627056223,0.677456757599917,-0.553628156874057,-0.936489902818699,0.299794383645805,-0.00720651747481547,1.03306022029847
"22",0.00410609213335003,-0.50159761789781,-1.22923053621062,1.36572097248437,1.02029996058045,0.494296174940165,-0.675968530332091,-0.163352025203566,-0.117521115985844,-0.273698472075599,0.266308941981142,-0.0456779240798496,-0.34554258263954,-0.648341902224578,-0.350010947772127,-1.17989707339771,-1.12159364976319,-1.56740390932593,0.551814322196121,0.643709499343644
"23",-0.352678621498992,-1.0815899790966,0.763741825897957,0.091874178999428,-0.809909419845586,-0.544992071783727,-0.426488533296635,1.09313692868743,-0.550237714062133,-0.302031575819051,0.351465737950573,0.567253576367191,-0.955900428907974,-0.14290855536122,-0.0163547623612998,0.0311649935196627,1.15832971011419,-0.325391244877567,-0.101621820726077,0.397117630312265
"24",-0.822543297742395,-0.717747201458379,1.08666773295161,-0.0319099100896711,-1.98666285434107,0.234749172621785,-0.532027682502711,-0.428509339764936,1.13645133807391,-0.336063837846874,0.444974423926535,-0.620357850350217,0.645176839857578,-1.07109967398842,0.914447102558909,-1.11875909149636,0.663593776787909,-0.139277223062747,-0.881794754756558,0.884472474428977
"25",0.0472740679646954,0.654121224418945,1.07795620852701,-2.80647167717091,-0.2339877104185,0.489294911588625,-0.998100137562483,-0.520282630601677,0.0149386796036193,-0.073803226720322,0.0675336600907213,1.660937720633,-0.128610300160989,1.51219409646815,0.716732854425399,1.75920147910433,0.19715410539427,-0.102393971016903,-0.520261831179787,0.25406030645373
"26",1.79553773595325,0.902666257393222,-0.379897748004682,-0.614892652997475,-0.867162344301352,-0.288766964338859,-1.23662232934636,-0.54514478244148,0.124808259055995,0.895461506933136,0.28259359726551,0.982314803072187,1.96697280358372,-1.22748945687606,0.631928420690727,-0.040542280372233,1.1539779466148,0.393612002076311,0.385711038389927,-0.459165848506865
"27",1.21184149859315,-0.763908315514958,-0.255660486443512,-0.118969469878787,-0.539239249570854,-0.106321100789898,0.545792506378834,-0.955088104275845,1.46621679211411,-0.365583449077788,0.19882471201911,0.685637107666242,0.487968381446376,-2.0263925837044,-0.673731541785504,-0.134924747982248,0.630968962506686,0.184956598077694,-0.637802762467453,-1.30419710047482
"28",-0.971984434737356,0.206400231681328,0.98311978705281,-0.284426996712012,-1.62298227642254,0.216010010572112,0.528371797025756,0.1917723859797,-0.412763690662712,-2.43904694503712,0.796072043253206,-0.470967687866083,-1.7858770011971,-0.620031481998723,-0.136903206642531,0.68175084821599,0.690622792164428,-1.55665863520503,0.422893997954057,1.42979322057813
"29",-0.141214368955593,-0.454215393697406,0.376924479338918,1.61914076570758,0.52344732454903,0.252490035591405,-0.21391538279226,-0.595369798260493,-0.575982724018681,0.219841180272907,-2.18022366680578,-0.67465024294215,2.22245095953661,1.4667183514492,0.68636352791792,-1.22262059048221,-0.468040916881765,0.311504678022379,0.275489896367388,0.400894053154611
"30",0.231750202285771,0.792490115038652,-0.0661274113385689,-1.23828173041624,-0.647121630695672,-1.28504739674515,0.33385518708595,-0.719665972132693,1.31662741839512,0.00237993723680338,-0.999169226926267,1.56417054414721,-0.23333375597649,0.683162576332098,1.03719272451771,0.137571376973232,0.720426613427002,-0.176439288587997,-0.871566280590049,1.35653944471332
"31",-0.787509181153324,-1.40951887913152,1.53980548385235,1.77461531392928,0.603765793120454,-0.333078401718922,-0.660500643271268,0.653928310752795,-1.12125399302877,0.875271043706235,0.43813946618433,-2.54836631524891,-0.499865262958294,-0.69641899927383,0.165960805109906,-1.29943782603563,0.590219969726557,0.894596719760314,0.21575792182062,-0.770027369389138
"32",0.65361031488311,-0.0815665727528371,1.84512837265244,0.282654181500795,1.18075446473087,-0.800679546024555,-0.539151696161451,0.239030487103829,1.23192969084824,-0.13352628729858,-1.33013221984822,0.796411588523182,-0.193626663440292,0.421645147093205,1.48497642511599,0.638790951647996,-1.4790631454006,1.11342362024983,-1.17106093719256,-1.57815706886351
"33",-0.55080797105089,1.0015321389104,-0.273304082514567,0.28236233250823,0.672529845182171,-2.00537421728627,0.494960882374881,0.37188890345767,1.2936427055275,-1.25811744177071,1.70859536899442,-1.40815806612917,1.78841551174356,0.762098668045734,1.22343418909338,0.243298092045132,1.83594468403247,0.796589156212648,2.18621840262929,1.55733313518982
